Trigger Count=24185	Output Count=24185	Elapsed Time=01:00.000	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.2000	Channel 1 threshold (V)=0.2000	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.456000E-6	0.375562	1.013375E-7	7.456000E-6	0.335929	9.928437E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.370498	1.013492E-7	7.456000E-6	0.330651	9.964341E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.373352	1.020985E-7	7.460000E-6	0.333998	9.915366E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.375176	1.014418E-7	7.456000E-6	0.332650	9.900621E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.373888	1.013591E-7	7.456000E-6	0.332622	9.934913E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.375622	1.020234E-7	7.456000E-6	0.333059	9.880661E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.379201	1.012737E-7	7.456000E-6	0.333707	9.954680E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.373667	1.019736E-7	7.456000E-6	0.332214	9.879938E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.456000E-6	0.373655	1.016263E-7	5.456000E-6	0.329788	9.939226E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.369598	1.020459E-7	7.460000E-6	0.330028	9.933158E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.372436	1.016297E-7	7.456000E-6	0.332136	9.871249E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.370084	1.013234E-7	7.456000E-6	0.331405	9.969378E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.370429	1.017904E-7	7.456000E-6	0.332929	9.896333E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.374614	1.017419E-7	7.456000E-6	0.330965	9.930063E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.371785	1.020673E-7	7.456000E-6	0.337283	9.899027E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.374341	1.017653E-7	7.460000E-6	0.332025	9.900351E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.374479	1.020668E-7	7.456000E-6	0.332936	9.877011E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.379889	1.010757E-7	7.456000E-6	0.333297	9.948153E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.375282	1.013060E-7	7.456000E-6	0.332342	9.925167E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
