Trigger Count=13963	Output Count=13963	Elapsed Time=30.000	Number of Pulses CH0=2	Number of Pulses CH1=0
rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.1000	Channel 1 threshold (V)=0.1000	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
4.560000E-7	0.768484	1.017448E-7	5.456000E-6	0.331158	9.934760E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.753378	1.017185E-7	1.046000E-5	0.336617	9.911868E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.671276	1.001270E-7	1.045600E-5	0.333083	9.903850E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.764869	1.015752E-7	1.045600E-5	0.335600	9.956133E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.560000E-7	0.756872	1.023074E-7	5.456000E-6	0.333021	9.902827E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.520000E-7	0.763261	1.018287E-7	5.456000E-6	0.334810	9.904667E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.666623	9.949470E-8	1.045600E-5	0.337662	9.961987E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.754306	1.021220E-7	1.045600E-5	0.333151	9.911643E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.739852	1.028241E-7	1.045600E-5	0.332505	9.877381E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.759601	1.017307E-7	1.046000E-5	0.337133	9.905787E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.674125	9.954317E-8	1.046000E-5	0.331396	9.886252E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.665703	9.961000E-8	1.045600E-5	0.334415	9.956110E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.758909	1.022210E-7	1.046000E-5	0.334085	9.891615E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.747285	1.016552E-7	1.045600E-5	0.331194	9.921979E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.669354	9.965336E-8	1.045600E-5	0.335660	9.929835E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.753390	1.018418E-7	1.045600E-5	0.334434	9.881467E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.666156	9.959476E-8	1.046000E-5	0.331036	9.918572E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.763614	1.016765E-7	1.045600E-5	0.335189	9.976596E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.764224	1.019519E-7	1.046000E-5	0.333250	9.904416E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.460000E-6	0.749948	1.016457E-7	1.046000E-5	0.333441	9.938965E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.560000E-7	0.759680	1.019056E-7	5.456000E-6	0.332280	9.904496E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.665317	1.000536E-7	1.046000E-5	0.335632	9.884102E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.758529	1.022048E-7	1.045600E-5	0.331000	9.889972E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.667187	9.954643E-8	1.045600E-5	0.334245	9.941425E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.663861	9.980715E-8	1.045600E-5	0.337006	9.900096E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.759248	1.023156E-7	1.046000E-5	0.337360	9.873039E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.748482	1.018268E-7	1.045600E-5	0.334034	9.954178E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.760701	1.020959E-7	1.045600E-5	0.331225	9.892296E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.758172	1.018506E-7	1.045600E-5	0.333787	9.915872E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.757856	1.023244E-7	1.046000E-5	0.332564	9.858867E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.674102	9.954911E-8	1.045600E-5	0.335447	9.930712E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.666459	9.958505E-8	1.046000E-5	0.328852	9.942775E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.749333	1.011752E-7	1.045600E-5	0.333055	9.948441E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.759003	1.017529E-7	1.045600E-5	0.337310	9.950372E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.761082	1.020182E-7	1.045600E-5	0.331143	9.890598E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.757374	1.020974E-7	1.046000E-5	0.333381	9.854521E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.755727	1.013891E-7	1.045600E-5	0.335262	9.942470E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.665005	9.968794E-8	1.045600E-5	0.334562	9.911992E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.754937	1.022629E-7	1.045600E-5	0.333595	9.884347E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.742571	1.014822E-7	1.046000E-5	0.330226	9.908483E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.751174	1.015725E-7	1.045600E-5	0.333102	9.917013E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.761333	1.016733E-7	1.045600E-5	0.330175	9.960904E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.758431	1.022400E-7	1.045600E-5	0.332437	9.933904E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.764174	1.021520E-7	1.046000E-5	0.337074	9.874476E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.758734	1.019783E-7	1.045600E-5	0.335858	9.917918E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.756785	1.023890E-7	1.045600E-5	0.332343	9.863450E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.767438	1.017867E-7	1.046000E-5	0.334836	9.897772E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.560000E-7	0.765485	1.014878E-7	5.456000E-6	0.335979	9.981869E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.751410	1.016601E-7	1.046000E-5	0.332353	9.947188E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.666272	9.960654E-8	1.045600E-5	0.335001	9.934481E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.757417	1.022894E-7	1.045600E-5	0.336354	9.912486E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.748259	1.024157E-7	1.046000E-5	0.334260	9.857244E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.666579	9.993833E-8	1.045600E-5	0.335170	9.905138E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.663954	9.979844E-8	1.046000E-5	0.332109	9.890720E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.757932	1.023340E-7	1.045600E-5	0.334211	9.887780E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
