Trigger Count=13825	Output Count=13825	Elapsed Time=30.005	Number of Pulses CH0=0	Number of Pulses CH1=2
rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.1000	Channel 1 threshold (V)=0.1000	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.761991	1.023678E-7	1.045600E-5	0.338929	9.919501E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.671164	1.000181E-7	1.045600E-5	0.339302	9.907719E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756367	1.016083E-7	1.046000E-5	0.336277	9.906361E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.762608	1.015424E-7	1.045600E-5	0.338600	9.940388E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.768842	1.022893E-7	1.045600E-5	0.339458	9.874264E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.668274	1.000231E-7	1.045600E-5	0.337081	9.886610E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755997	1.016295E-7	1.046000E-5	0.339202	9.885996E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.752689	1.013639E-7	1.045600E-5	0.340559	9.921539E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755042	1.018977E-7	1.045600E-5	0.343773	9.862215E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.746936	1.016444E-7	1.046000E-5	0.340799	9.893837E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.758177	1.014727E-7	1.045600E-5	0.338644	9.928221E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675994	9.994943E-8	1.045600E-5	0.338521	9.895211E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.753580	1.017803E-7	1.046000E-5	0.342543	9.918585E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755596	1.019309E-7	1.045600E-5	0.339123	9.920192E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.650325	1.004908E-7	1.045600E-5	0.338179	9.882548E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.762067	1.015850E-7	1.046000E-5	0.338941	9.877389E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755806	1.015688E-7	1.045600E-5	0.340188	9.932199E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.520000E-7	0.768412	1.022829E-7	5.456000E-6	0.340872	9.884243E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.756039	1.013164E-7	1.046000E-5	0.339783	9.929221E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.771517	1.021988E-7	1.046000E-5	0.338942	9.878279E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.676586	9.938375E-8	1.045600E-5	0.339381	9.917300E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.667640	1.001712E-7	1.045600E-5	0.337328	9.912814E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.747534	1.016410E-7	1.045600E-5	0.335748	9.959176E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.761596	1.024474E-7	1.045600E-5	0.338739	9.903263E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.677302	9.964389E-8	1.046000E-5	0.342131	9.875091E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.769105	1.020466E-7	1.045600E-5	0.336887	9.905178E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.759192	1.019270E-7	1.046000E-5	0.338064	9.881779E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756032	1.021425E-7	1.045600E-5	0.338991	9.916165E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.762856	1.019684E-7	1.046000E-5	0.337666	9.874338E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.755789	1.013755E-7	1.046000E-5	0.332991	9.940033E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756580	1.017349E-7	1.045600E-5	0.340076	9.932923E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675202	9.983443E-8	1.046000E-5	0.340850	9.887387E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.754959	1.011883E-7	1.045600E-5	0.338155	9.945860E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.762597	1.018203E-7	1.045600E-5	0.337794	9.907255E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.764248	1.015064E-7	1.045600E-5	0.338991	9.936667E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.669149	1.000387E-7	1.045600E-5	0.336752	9.914218E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675860	9.981846E-8	1.046000E-5	0.341368	9.890512E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.745556	1.015357E-7	1.045600E-5	0.341322	9.935722E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756508	1.014388E-7	1.045600E-5	0.341274	9.947164E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675869	9.990794E-8	1.045600E-5	0.340765	9.911398E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.745145	1.018407E-7	1.046000E-5	0.341962	9.912609E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.735025	1.025203E-7	1.045600E-5	0.339123	9.856980E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675008	9.962749E-8	1.046000E-5	0.339957	9.886502E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.757503	1.017733E-7	1.045600E-5	0.340031	9.932824E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.669512	1.000517E-7	1.045600E-5	0.339470	9.879765E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.762881	1.020958E-7	1.046000E-5	0.336893	9.893152E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.765847	1.014366E-7	1.046000E-5	0.339121	9.927109E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755653	1.015908E-7	1.046000E-5	0.343259	9.862036E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.752274	1.017642E-7	1.045600E-5	0.338158	9.947528E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675291	9.988447E-8	1.045600E-5	0.333900	9.918847E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.674358	9.972800E-8	1.046000E-5	0.340425	9.892827E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.743442	1.017660E-7	1.046000E-5	0.341106	9.888006E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756454	1.014892E-7	1.045600E-5	0.338532	9.918459E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.649230	1.006211E-7	1.045600E-5	0.337635	9.873262E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.750569	1.016296E-7	1.045600E-5	0.340189	9.955833E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.753541	1.021797E-7	1.045600E-5	0.343786	9.852939E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.681886	9.939154E-8	1.045600E-5	0.340119	9.903706E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.766605	1.013470E-7	1.045600E-5	0.340010	9.952408E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.677750	9.987244E-8	1.046000E-5	0.340844	9.871933E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.753821	1.013428E-7	1.046000E-5	0.338203	9.935707E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.671141	9.954665E-8	1.045600E-5	0.341846	9.930960E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.765567	1.015989E-7	1.046000E-5	0.338274	9.901620E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.754414	1.021551E-7	1.045600E-5	0.339312	9.948670E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.667829	1.000524E-7	1.046000E-5	0.338893	9.873196E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.658008	1.002372E-7	1.046000E-5	0.336878	9.876335E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.560000E-7	0.753918	1.014082E-7	5.456000E-6	0.341621	9.950531E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.668271	1.000917E-7	1.045600E-5	0.337743	9.926586E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.768863	1.021410E-7	1.046000E-5	0.338549	9.897917E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.755205	1.018074E-7	1.045600E-5	0.337204	9.923196E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.670021	1.000969E-7	1.045600E-5	0.337253	9.928930E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.676204	9.979979E-8	1.046000E-5	0.334946	9.892153E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675574	9.995466E-8	1.045600E-5	0.336822	9.891083E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.758070	1.019374E-7	1.046000E-5	0.339041	9.903694E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.675930	9.985508E-8	1.045600E-5	0.337363	9.908049E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.761831	1.019679E-7	1.046000E-5	0.338745	9.892300E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.677570	9.991751E-8	1.045600E-5	0.340526	9.901895E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.769667	1.021406E-7	1.046000E-5	0.338029	9.888873E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.744924	1.015504E-7	1.046000E-5	0.339210	9.927715E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756732	1.019230E-7	1.045600E-5	0.341834	9.899817E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.560000E-7	0.745628	1.029085E-7	5.460000E-6	0.339762	9.855889E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.659777	9.958673E-8	1.046000E-5	0.338266	9.924812E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.676357	9.968330E-8	1.045600E-5	0.337951	9.891389E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.676050	9.979934E-8	1.046000E-5	0.340455	9.877837E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.460000E-6	0.754050	1.017744E-7	1.046000E-5	0.336134	9.937543E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.746492	1.018543E-7	1.045600E-5	0.342030	9.938108E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.756981	1.021107E-7	1.045600E-5	0.340630	9.899068E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.763527	1.018149E-7	1.046000E-5	0.334136	9.896104E-8
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.456000E-6	0.673770	9.957961E-8	1.045600E-5	0.334306	9.934610E-8
