Trigger Count=22415	Output Count=22415	Elapsed Time=01:00.002	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=17045	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.2000	Channel 1 threshold (V)=0.2000	Range (microseconds)=60.0000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
8.180000E-6	0.375849	1.014752E-7	4.818000E-5	0.334150	9.954485E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.332630	9.883093E-8	4.818000E-5	0.376498	1.017319E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.176000E-6	0.336393	9.928331E-8	4.817600E-5	0.375205	1.015893E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.370298	1.020316E-7	4.818000E-5	0.333178	9.881785E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.331742	9.946970E-8	4.818000E-5	0.372037	1.013462E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.333637	9.900284E-8	4.817600E-5	0.376721	1.022170E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.378197	1.012608E-7	4.818000E-5	0.334497	9.976967E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.338752	9.877532E-8	4.817600E-5	0.382627	1.018198E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.377987	1.014298E-7	4.818000E-5	0.334170	9.961400E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.378521	1.019709E-7	4.818400E-5	0.336833	9.902699E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.381734	1.014598E-7	4.818000E-5	0.336721	9.912628E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.375611	1.018234E-7	4.818000E-5	0.333824	9.931111E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.382246	1.013338E-7	4.818000E-5	0.336021	9.928858E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.337456	9.926577E-8	4.818000E-5	0.377664	1.017888E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.176000E-6	0.334516	9.934252E-8	4.817600E-5	0.381671	1.014630E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.373132	1.018936E-7	4.818000E-5	0.332673	9.895871E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.381147	1.014004E-7	4.818000E-5	0.336844	9.913625E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.332773	9.889707E-8	4.818000E-5	0.376449	1.017483E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.382323	1.012462E-7	4.818000E-5	0.334497	9.953356E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.334042	9.944669E-8	4.818000E-5	0.372486	1.016846E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.176000E-6	0.336667	9.938356E-8	4.817600E-5	0.378352	1.015353E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.336820	9.894007E-8	4.818000E-5	0.383313	1.019393E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.379344	1.014291E-7	4.818000E-5	0.334071	9.919809E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.381948	1.018042E-7	4.818000E-5	0.336668	9.897433E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.335387	9.958199E-8	4.818000E-5	0.378652	1.015076E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.383318	1.019379E-7	4.818400E-5	0.332160	9.890718E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.180000E-6	0.332153	9.942222E-8	4.818000E-5	0.377850	1.017708E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.176000E-6	0.338992	9.935661E-8	4.817600E-5	0.375828	1.015007E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
